Lô H?,Mã t?nh,Tr?m,??i tác thi công,TT ph? trách
1500,HUG,HUG0035,Hà Thanh,TTKV3
1500,HUG,HUG0047,Hà Thanh,TTKV3
1500,HUG,HUG0127,Hà Thanh,TTKV3
1500,HUG,HUG0208,Hà Thanh,TTKV3
1500,HUG,HUG0406,Hà Thanh,TTKV3
1500,HUG,HUG0429,Hà Thanh,TTKV3
1500,KGG,KGG0201,VTK,TTKV3
1500,KGG,KGG0582,VTK,TTKV3
1500,KGG,KGGA035,VTK,TTKV3
1500,LAN,LAN0023,D?ng phát,TTKV3
1500,LAN,LAN0024,D?ng phát,TTKV3
1500,LAN,LAN0112,D?ng phát,TTKV3
1500,LAN,LAN0124,D?ng phát,TTKV3
1500,LAN,LAN0139,D?ng phát,TTKV3
1500,LAN,LAN0172,D?ng phát,TTKV3
1500,LAN,LAN0176,D?ng phát,TTKV3
1500,LAN,LAN0200,D?ng phát,TTKV3
1500,LAN,LAN0211,D?ng phát,TTKV3
1500,LAN,LAN0247,D?ng phát,TTKV3
1500,LAN,LAN0409,D?ng phát,TTKV3
1500,LAN,LAN0605,D?ng phát,TTKV3
1500,LAN,LAN0749,D?ng phát,TTKV3
1500,LAN,LAN0753,D?ng phát,TTKV3
1500,STG,STG0006,NEW,TTKV3
1500,STG,STG0011,NEW,TTKV3
1500,STG,STG0074,NEW,TTKV3
1500,TGG,TGG0124,VTK,TTKV3
1500,TGG,TGG0289,VTK,TTKV3
1500,TGG,TGG0371,VTK,TTKV3
1500,TGG,TGG0458,VTK,TTKV3
1500,TGG,TGG0489,VTK,TTKV3
1500,TGG,TGG0540,VTK,TTKV3
1500,TGG,TGG0574,VTK,TTKV3
1500,TNH,TNH0009,Hà Thanh,TTKV3
1500,TNH,TNH0158,Hà Thanh,TTKV3
1500,TNH,TNH0191,Hà Thanh,TTKV3
1500,TNH,TNH0416,Hà Thanh,TTKV3
1500,TNH,TNH0504,Hà Thanh,TTKV3
1500,TVH,TVH0137,An khang,TTKV3
1500,TVH,TVH0195,An khang,TTKV3
1500,VLG,VLG0052,Tùng D??ng,TTKV3
1500,VTU,VTU0017,D?ng phát,TTKV3
1500,VTU,VTU0116,D?ng phát,TTKV3
1500,VTU,VTU0133,D?ng phát,TTKV3
1500,BGG,BGG0166,VTK,TTKV1
1500,BKN,BKN0207,VTK,TTKV1
1500,BKN,BKN0209,VTK,TTKV1
1500,BKN,BKN0213,VTK,TTKV1
1500,BKN,BKN0216,VTK,TTKV1
1500,BKN,BKN0227,VTK,TTKV1
1500,BKN,BKN0228,VTK,TTKV1
1500,BKN,BKN0230,VTK,TTKV1
1500,BKN,BKN0231,VTK,TTKV1
1500,BKN,BKN0233,VTK,TTKV1
1500,BKN,BKN0239,VTK,TTKV1
1500,BKN,BKN0288,VTK,TTKV1
1500,BNH,BNH0256,VTK,TTKV1
1500,BNH,BNH0278,VTK,TTKV1
1500,BNH,BNH0279,VTK,TTKV1
1500,BNH,BNH0037,VTK,TTKV1
1500,BNH,BNH0051,VTK,TTKV1
1500,BNH,BNH0067,VTK,TTKV1
1500,BNH,BNH0071,VTK,TTKV1
1500,BNH,BNH0072,VTK,TTKV1
1500,BNH,BNH0087,VTK,TTKV1
1500,BNH,BNH0111,VTK,TTKV1
1500,BNH,BNH0112,VTK,TTKV1
1500,BNH,BNH0119,VTK,TTKV1
1500,BNH,BNH0167,VTK,TTKV1
1500,BNH,BNH0174,VTK,TTKV1
1500,BNH,BNH0401,VTK,TTKV1
1500,BNH,BNH0419,VTK,TTKV1
1500,BNH,BNH0459,VTK,TTKV1
1500,BNH,BNH0481,VTK,TTKV1
1500,BNH,BNH0280,VTK,TTKV1
1500,BNH,BNH0285,VTK,TTKV1
1500,BNH,BNH0353,VTK,TTKV1
1500,BNH,BNH0354,VTK,TTKV1
1500,BNH,BNH0376,VTK,TTKV1
1500,BNH,BNH0121,VTK,TTKV1
1500,BNH,BNH0115,VTK,TTKV1
1500,BNH,BNH0010,VTK,TTKV1
1500,BNH,BNH0031,VTK,TTKV1
1500,BNH,BNH0032,VTK,TTKV1
1500,BNH,BNH0041,VTK,TTKV1
1500,BNH,BNH0049,VTK,TTKV1
1500,BNH,BNH0062,VTK,TTKV1
1500,CBG,CBG0234,VTK,TTGPHTVT
1500,CBG,CBG0236,VTK,TTGPHTVT
1500,CBG,CBG0237,VTK,TTGPHTVT
1500,CBG,CBG0275,VTK,TTGPHTVT
1500,CBG,CBG0286,VTK,TTGPHTVT
1500,CBG,CBG0295,VTK,TTGPHTVT
1500,CBG,CBG0300,VTK,TTGPHTVT
1500,CBG,CBG0303,VTK,TTGPHTVT
1500,CBG,CBG0305,VTK,TTGPHTVT
1500,CBG,CBG0348,VTK,TTGPHTVT
1500,CBG,CBG0358,VTK,TTGPHTVT
1500,CBG,CBG0360,VTK,TTGPHTVT
1500,CBG,CBG0361,VTK,TTGPHTVT
1500,CBG,CBG0363,VTK,TTGPHTVT
1500,CBG,CBG0364,VTK,TTGPHTVT
1500,CBG,CBG0371,VTK,TTGPHTVT
1500,CBG,CBG0379,VTK,TTGPHTVT
1500,CBG,CBG0380,VTK,TTGPHTVT
1500,CBG,CBG0382,VTK,TTGPHTVT
1500,CBG,CBG0383,VTK,TTGPHTVT
1500,CBG,CBG0040,VTK,TTGPHTVT
1500,CBG,CBG0385,VTK,TTGPHTVT
1500,CBG,CBG0386,VTK,TTGPHTVT
1500,CBG,CBG0390,VTK,TTGPHTVT
1500,CBG,CBG0406,VTK,TTGPHTVT
1500,CBG,CBG0420,VTK,TTGPHTVT
1500,CBG,CBG0445,VTK,TTGPHTVT
1500,CBG,CBG0446,VTK,TTGPHTVT
1500,CBG,CBG5003,VTK,TTGPHTVT
1500,DBN,DBN0042,VTK,TTGPHTVT
1500,DBN,DBN0051,VTK,TTGPHTVT
1500,DBN,DBN0056,VTK,TTGPHTVT
1500,DBN,DBN0057,VTK,TTGPHTVT
1500,DBN,DBN0076,VTK,TTGPHTVT
1500,DBN,DBN0089,VTK,TTGPHTVT
1500,DBN,DBN0182,VTK,TTGPHTVT
1500,DBN,DBN0188,VTK,TTGPHTVT
1500,DBN,DBN0192,VTK,TTGPHTVT
1500,DBN,DBN0208,VTK,TTGPHTVT
1500,DBN,DBN0238,VTK,TTGPHTVT
1500,DBN,DBN0284,VTK,TTGPHTVT
1500,DBN,DBN0285,VTK,TTGPHTVT
1500,DBN,DBN0322,VTK,TTGPHTVT
1500,DBN,DBN0325,VTK,TTGPHTVT
1500,DBN,DBN0357,VTK,TTGPHTVT
1500,DBN,DBN0374,VTK,TTGPHTVT
1500,HBH,HBH0227,VTK,TTKV1
1500,HBH,HBH0455,VTK,TTKV1
1500,HDG,HDG0025,VTK,TTGPHTVT
1500,HGG,HGG0389,VTK,TTKV1
1500,HGG,HGG0236,VTK,TTKV1
1500,HGG,HGG0241,VTK,TTKV1
1500,HGG,HGG0253,VTK,TTKV1
1500,HGG,HGG0268,VTK,TTKV1
1500,HGG,HGG0276,VTK,TTKV1
1500,HGG,HGG0279,VTK,TTKV1
1500,HGG,HGG0298,VTK,TTKV1
1500,HGG,HGG0305,VTK,TTKV1
1500,HGG,HGG0304,VTK,TTKV1
1500,HGG,HGG0351,VTK,TTKV1
1500,HGG,HGG0064,VTK,TTKV1
1500,HGG,HGG0065,VTK,TTKV1
1500,HGG,HGG0092,VTK,TTKV1
1500,HGG,HGG0103,VTK,TTKV1
1500,HGG,HGG0181,VTK,TTKV1
1500,HGG,HGG0188,VTK,TTKV1
1500,HGG,HGG0310,VTK,TTKV1
1500,HGG,HGG0316,VTK,TTKV1
1500,HGG,HGG0327,VTK,TTKV1
1500,HGG,HGG0334,VTK,TTKV1
1500,HGG,HGG0340,VTK,TTKV1
1500,HGG,HGG0352,VTK,TTKV1
1500,HGG,HGG0428,VTK,TTKV1
1500,HPG,HPG0513,VTK,TTGPHTVT
1500,LCU,LCU0174,VTK,TTGPHTVT
1500,LCU,LCU0176,VTK,TTGPHTVT
1500,LCU,LCU0294,VTK,TTGPHTVT
1500,LCU,LCU0017,VTK,TTGPHTVT
1500,LCU,LCU0036,VTK,TTGPHTVT
1500,LCU,LCU0044,VTK,TTGPHTVT
1500,LCU,LCU0061,VTK,TTGPHTVT
1500,LCU,LCU0143,VTK,TTGPHTVT
1500,LCU,LCU0156,VTK,TTGPHTVT
1500,LCU,LCU0157,VTK,TTGPHTVT
1500,LCU,LCU0159,VTK,TTGPHTVT
1500,LCU,LCU0315,VTK,TTGPHTVT
1500,LCU,LCU3991,VTK,TTGPHTVT
1500,LCU,LCU0011,VTK,TTGPHTVT
1500,LCU,LCU0042,VTK,TTGPHTVT
1500,LCU,LCU0230,VTK,TTGPHTVT
1500,LCU,LCU0304,VTK,TTGPHTVT
1500,LCU,LCU0213,VTK,TTGPHTVT
1500,LCU,LCU0256,VTK,TTGPHTVT
1500,LCU,LCU0249,VTK,TTGPHTVT
1500,LCU,LCU0206,VTK,TTGPHTVT
1500,LCU,LCU0182,VTK,TTGPHTVT
1500,LCU,LCU0242,VTK,TTGPHTVT
1500,LCU,LCU0209,VTK,TTGPHTVT
1500,LCU,LCU0202,VTK,TTGPHTVT
1500,LCU,LCU0226,VTK,TTGPHTVT
1500,LCU,LCU3995,VTK,TTGPHTVT
1500,NAN,NAN1124,??i D??ng 36,TTGPHTVT
1500,NDH,NDH0033,VTK,TTGPHTVT
1500,NDH,NDH0078,VTK,TTGPHTVT
1500,PTO,PTO0355,VTK,TTKV1
1500,PTO,PTO0404,VTK,TTKV1
1500,PTO,PTO0460,VTK,TTKV1
1500,PTO,PTO0468,VTK,TTKV1
1500,PTO,PTO0469,VTK,TTKV1
1500,PTO,PTO0275,VTK,TTKV1
1500,PTO,PTO0346,VTK,TTKV1
1500,PTO,PTO0348,VTK,TTKV1
1500,PTO,PTO0392,VTK,TTKV1
1500,PTO,PTO0408,VTK,TTKV1
1500,PTO,PTO0419,VTK,TTKV1
1500,PTO,PTO0339,VTK,TTKV1
1500,PTO,PTO0405,VTK,TTKV1
1500,PTO,PTO0498,VTK,TTKV1
1500,PTO,PTO0509,VTK,TTKV1
1500,PTO,PTO0074,VTK,TTKV1
1500,PTO,PTO0501,VTK,TTKV1
1500,PTO,PTO0350,VTK,TTKV1
1500,PTO,PTO0354,VTK,TTKV1
1500,PTO,PTO0376,VTK,TTKV1
1500,PTO,PTO0380,VTK,TTKV1
1500,PTO,PTO0416,VTK,TTKV1
1500,PTO,PTO0526,VTK,TTKV1
1500,PTO,PTO0575,VTK,TTKV1
1500,PTO,PTO0274,VTK,TTKV1
1500,PTO,PTO0328,VTK,TTKV1
1500,PTO,PTO0345,VTK,TTKV1
1500,PTO,PTO0349,VTK,TTKV1
1500,PTO,PTO0122,VTK,TTKV1
1500,PTO,PTO0377,VTK,TTKV1
1500,PTO,PTO0379,VTK,TTKV1
1500,PTO,PTO0508,VTK,TTKV1
1500,PTO,PTO0534,VTK,TTKV1
1500,PTO,PTO0329,VTK,TTKV1
1500,PTO,PTO0415,VTK,TTKV1
1500,PTO,PTO0420,VTK,TTKV1
1500,QNH,QNH0102,VTK,TTGPHTVT
1500,QNH,QNH0381,VTK,TTGPHTVT
1500,SLA,SLA0068,VTK,TTKV1
1500,SLA,SLA0070,VTK,TTKV1
1500,SLA,SLA0368,VTK,TTKV1
1500,SLA,SLA0519,VTK,TTKV1
1500,SLA,SLA0535,VTK,TTKV1
1500,SLA,SLA0590,VTK,TTKV1
1500,SLA,SLA0602,VTK,TTKV1
1500,SLA,SLA0170,VTK,TTKV1
1500,SLA,SLA0351,VTK,TTKV1
1500,SLA,SLA0481,VTK,TTKV1
1500,SLA,SLA0570,VTK,TTKV1
1500,SLA,SLA0609,VTK,TTKV1
1500,SLA,SLA0613,VTK,TTKV1
1500,SLA,SLA0101,VTK,TTKV1
1500,SLA,SLA0108,VTK,TTKV1
1500,SLA,SLA0109,VTK,TTKV1
1500,SLA,SLA0114,VTK,TTKV1
1500,SLA,SLA0152,VTK,TTKV1
1500,SLA,SLA0334,VTK,TTKV1
1500,SLA,SLA0337,VTK,TTKV1
1500,SLA,SLA0338,VTK,TTKV1
1500,SLA,SLA0383,VTK,TTKV1
1500,SLA,SLA0386,VTK,TTKV1
1500,SLA,SLA0391,VTK,TTKV1
1500,SLA,SLA0394,VTK,TTKV1
1500,SLA,SLA0469,VTK,TTKV1
1500,SLA,SLA0473,VTK,TTKV1
1500,SLA,SLA0477,VTK,TTKV1
1500,SLA,SLA0482,VTK,TTKV1
1500,SLA,SLA0485,VTK,TTKV1
1500,SLA,SLA0515,VTK,TTKV1
1500,SLA,SLA0522,VTK,TTKV1
1500,SLA,SLA0538,VTK,TTKV1
1500,SLA,SLA0545,VTK,TTKV1
1500,SLA,SLA0554,VTK,TTKV1
1500,SLA,SLA0555,VTK,TTKV1
1500,SLA,SLA0556,VTK,TTKV1
1500,SLA,SLA0560,VTK,TTKV1
1500,SLA,SLA0563,VTK,TTKV1
1500,SLA,SLA0587,VTK,TTKV1
1500,SLA,SLA0067,VTK,TTKV1
1500,SLA,SLA0369,VTK,TTKV1
1500,SLA,SLA0428,VTK,TTKV1
1500,SLA,SLA0451,VTK,TTKV1
1500,SLA,SLA0516,VTK,TTKV1
1500,SLA,SLA0517,VTK,TTKV1
1500,SLA,SLA0568,VTK,TTKV1
1500,SLA,SLA0611,VTK,TTKV1
1500,SLA,SLA0141,VTK,TTKV1
1500,SLA,SLA0151,VTK,TTKV1
1500,SLA,SLA0342,VTK,TTKV1
1500,SLA,SLA0343,VTK,TTKV1
1500,SLA,SLA0387,VTK,TTKV1
1500,SLA,SLA0389,VTK,TTKV1
1500,SLA,SLA0471,VTK,TTKV1
1500,SLA,SLA0472,VTK,TTKV1
1500,SLA,SLA0474,VTK,TTKV1
1500,SLA,SLA0500,VTK,TTKV1
1500,SLA,SLA0513,VTK,TTKV1
1500,SLA,SLA0588,VTK,TTKV1
1500,SLA,SLA0028,VTK,TTKV1
1500,SLA,SLA0444,VTK,TTKV1
1500,SLA,SLA0567,VTK,TTKV1
1500,SLA,SLA0579,VTK,TTKV1
1500,SLA,SLA0631,VTK,TTKV1
1500,SLA,SLA0079,VTK,TTKV1
1500,SLA,SLA0104,VTK,TTKV1
1500,SLA,SLA0112,VTK,TTKV1
1500,SLA,SLA0168,VTK,TTKV1
1500,TNN,TNN0486,VTK,TTGPHTVT
1500,TNN,TNN0491,VTK,TTGPHTVT
1500,TNN,TNN0502,VTK,TTGPHTVT
1500,TNN,TNN0517,VTK,TTGPHTVT
1500,TNN,TNN0573,VTK,TTGPHTVT
1500,TNN,TNN0576,VTK,TTGPHTVT
1500,TNN,TNN0514,VTK,TTGPHTVT
1500,TNN,TNN0515,VTK,TTGPHTVT
1500,TNN,TNN0516,VTK,TTGPHTVT
1500,TNN,TNN0528,VTK,TTGPHTVT
1500,TNN,TNN0260,VTK,TTGPHTVT
1500,TNN,TNN0254,VTK,TTGPHTVT
1500,TNN,TNN0227,VTK,TTGPHTVT
1500,TNN,TNN0465,VTK,TTGPHTVT
1500,TNN,TNN0456,VTK,TTGPHTVT
1500,TNN,TNN0385,VTK,TTGPHTVT
1500,TNN,TNN0383,VTK,TTGPHTVT
1500,TNN,TNN0273,VTK,TTGPHTVT
1500,TNN,TNN0263,VTK,TTGPHTVT
1500,TNN,TNN0370,VTK,TTGPHTVT
1500,TNN,TNN0518,VTK,TTGPHTVT
1500,TNN,TNN0530,VTK,TTGPHTVT
1500,TNN,TNN0545,VTK,TTGPHTVT
1500,TNN,TNN0562,VTK,TTGPHTVT
1500,TNN,TNN0563,VTK,TTGPHTVT
1500,TNN,TNN0395,VTK,TTGPHTVT
1500,TNN,TNN0261,VTK,TTGPHTVT
1500,TNN,TNN0408,VTK,TTGPHTVT
1500,TNN,TNN0410,VTK,TTGPHTVT
1500,TNN,TNN0413,VTK,TTGPHTVT
1500,TNN,TNN0457,VTK,TTGPHTVT
1500,TNN,TNN0462,VTK,TTGPHTVT
1500,TNN,TNN0218,VTK,TTGPHTVT
1500,TNN,TNN0384,VTK,TTGPHTVT
1500,TNN,TNN0388,VTK,TTGPHTVT
1500,TNN,TNN0472,VTK,TTGPHTVT
1500,TNN,TNN0495,VTK,TTGPHTVT
1500,TNN,TNN0497,VTK,TTGPHTVT
1500,TNN,TNN0503,VTK,TTGPHTVT
1500,TNN,TNN0512,VTK,TTGPHTVT
1500,TNN,TNN0467,VTK,TTGPHTVT
1500,TQG,TQG0363,VTK,TTGPHTVT
1500,TQG,TQG0372,VTK,TTGPHTVT
1500,TQG,TQG0382,VTK,TTGPHTVT
1500,TQG,TQG0179,VTK,TTGPHTVT
1500,TQG,TQG0152,VTK,TTGPHTVT
1500,TQG,TQG0055,VTK,TTGPHTVT
1500,TQG,TQG0052,VTK,TTGPHTVT
1500,TQG,TQG0217,VTK,TTGPHTVT
1500,TQG,TQG0224,VTK,TTGPHTVT
1500,TQG,TQG0264,VTK,TTGPHTVT
1500,TQG,TQG0267,VTK,TTGPHTVT
1500,TQG,TQG0269,VTK,TTGPHTVT
1500,TQG,TQG0271,VTK,TTGPHTVT
1500,TQG,TQG0274,VTK,TTGPHTVT
1500,TQG,TQG0275,VTK,TTGPHTVT
1500,TQG,TQG0277,VTK,TTGPHTVT
1500,TQG,TQG0278,VTK,TTGPHTVT
1500,TQG,TQG0279,VTK,TTGPHTVT
1500,TQG,TQG0281,VTK,TTGPHTVT
1500,TQG,TQG0284,VTK,TTGPHTVT
1500,TQG,TQG0286,VTK,TTGPHTVT
1500,TQG,TQG0287,VTK,TTGPHTVT
1500,TQG,TQG0293,VTK,TTGPHTVT
1500,TQG,TQG0296,VTK,TTGPHTVT
1500,TQG,TQG0297,VTK,TTGPHTVT
1500,TQG,TQG0303,VTK,TTGPHTVT
1500,TQG,TQG0306,VTK,TTGPHTVT
1500,TQG,TQG0320,VTK,TTGPHTVT
1500,TQG,TQG0321,VTK,TTGPHTVT
1500,TQG,TQG0323,VTK,TTGPHTVT
1500,TQG,TQG0324,VTK,TTGPHTVT
1500,TQG,TQG0325,VTK,TTGPHTVT
1500,TQG,TQG0326,VTK,TTGPHTVT
1500,TQG,TQG0329,VTK,TTGPHTVT
1500,TQG,TQG0336,VTK,TTGPHTVT
1500,TQG,TQG0116,VTK,TTGPHTVT
1500,TQG,TQG0071,VTK,TTGPHTVT
1500,TQG,TQG0146,VTK,TTGPHTVT
1500,TQG,TQG0143,VTK,TTGPHTVT
1500,TQG,TQG0065,VTK,TTGPHTVT
1500,TQG,TQG0364,VTK,TTGPHTVT
1500,TQG,TQG0035,VTK,TTGPHTVT
1500,TQG,TQG0075,VTK,TTGPHTVT
1500,TQG,TQG0074,VTK,TTGPHTVT
1500,TQG,TQG0072,VTK,TTGPHTVT
1500,TQG,TQG0066,VTK,TTGPHTVT
1500,TQG,TQG0060,VTK,TTGPHTVT
1500,TQG,TQG0053,VTK,TTGPHTVT
1500,TQG,TQG0051,VTK,TTGPHTVT
1500,TQG,TQG0119,VTK,TTGPHTVT
1500,TQG,TQG0373,VTK,TTGPHTVT
1500,TQG,TQG0106,VTK,TTGPHTVT
1500,TQG,TQG0349,VTK,TTGPHTVT
1500,TQG,TQG0371,VTK,TTGPHTVT
1500,TQG,TQG0347,VTK,TTGPHTVT
1500,TQG,TQG0028,VTK,TTGPHTVT
1500,TQG,TQG0280,VTK,TTGPHTVT
1500,TQG,TQG0295,VTK,TTGPHTVT
1500,TQG,TQG0299,VTK,TTGPHTVT
1500,TQG,TQG0300,VTK,TTGPHTVT
1500,TQG,TQG0315,VTK,TTGPHTVT
1500,TQG,TQG0316,VTK,TTGPHTVT
1500,TQG,TQG0318,VTK,TTGPHTVT
1500,TQG,TQG0358,VTK,TTGPHTVT
1500,TQG,TQG0049,VTK,TTGPHTVT
1500,TQG,TQG0015,VTK,TTGPHTVT
1500,TQG,TQG0062,VTK,TTGPHTVT
1500,TQG,TQG0063,VTK,TTGPHTVT
1500,TQG,TQG0109,VTK,TTGPHTVT
1500,TQG,TQG0134,VTK,TTGPHTVT
1500,TQG,TQG0258,VTK,TTGPHTVT
1500,TQG,TQG0268,VTK,TTGPHTVT
1500,TQG,TQG0270,VTK,TTGPHTVT
1500,TQG,TQG0292,VTK,TTGPHTVT
1500,TQG,TQG0302,VTK,TTGPHTVT
1500,TQG,TQG0309,VTK,TTGPHTVT
1500,TQG,TQG0328,VTK,TTGPHTVT
1500,TQG,TQG0337,VTK,TTGPHTVT
1500,TQG,TQG0343,VTK,TTGPHTVT
1500,TQG,TQG0508,VTK,TTGPHTVT
1500,TQG,TQG0540,VTK,TTGPHTVT
1500,THA,THA1334,B?ng Vàng,TTGPHTVT
1500,THA,THA0604,B?ng Vàng,TTGPHTVT
1500,THA,THA0935,B?ng Vàng,TTGPHTVT
1500,THA,THA1335,B?ng Vàng,TTGPHTVT
1500,THA,THA1365,B?ng Vàng,TTGPHTVT
1500,THA,THA1371,B?ng Vàng,TTGPHTVT
1500,THA,THA1372,B?ng Vàng,TTGPHTVT
1500,THA,THA3976,B?ng Vàng,TTGPHTVT
1500,YBI,YBI0113,VTK,TTGPHTVT
1500,YBI,YBI0346,VTK,TTGPHTVT
1500,YBI,YBI0161,VTK,TTGPHTVT
1500,YBI,YBI0163,VTK,TTGPHTVT
1500,YBI,YBI0167,VTK,TTGPHTVT
1500,YBI,YBI0252,VTK,TTGPHTVT
1500,YBI,YBI0060,VTK,TTGPHTVT
1500,YBI,YBI0251,VTK,TTGPHTVT
1500,YBI,YBI0286,VTK,TTGPHTVT
1500,YBI,YBI0287,VTK,TTGPHTVT
1500,YBI,YBI0206,VTK,TTGPHTVT
1500,YBI,YBI0271,VTK,TTGPHTVT
1500,YBI,YBI0045,VTK,TTGPHTVT
1500,YBI,YBI0085,VTK,TTGPHTVT
1500,YBI,YBI0139,VTK,TTGPHTVT
1500,YBI,YBI0155,VTK,TTGPHTVT
1500,YBI,YBI0130,VTK,TTGPHTVT
1500,YBI,YBI0073,VTK,TTGPHTVT
1500,YBI,YBI0069,VTK,TTGPHTVT
1500,YBI,YBI0097,VTK,TTGPHTVT
1500,YBI,YBI0098,VTK,TTGPHTVT
1500,YBI,YBI0104,VTK,TTGPHTVT
1500,YBI,YBI0290,VTK,TTGPHTVT
1500,YBI,YBI0297,VTK,TTGPHTVT
1500,YBI,YBI0303,VTK,TTGPHTVT
1500,YBI,YBI0304,VTK,TTGPHTVT
1500,YBI,YBI0317,VTK,TTGPHTVT
1500,YBI,YBI0108,VTK,TTGPHTVT
1500,YBI,YBI0119,VTK,TTGPHTVT
1500,YBI,YBI0318,VTK,TTGPHTVT
1500,YBI,YBI0326,VTK,TTGPHTVT
1500,YBI,YBI0343,VTK,TTGPHTVT
1500,YBI,YBI0183,VTK,TTGPHTVT
1500,YBI,YBI0296,VTK,TTGPHTVT
1500,YBI,YBI0320,VTK,TTGPHTVT
1500,YBI,YBI0349,VTK,TTGPHTVT
1500,YBI,YBI0397,VTK,TTGPHTVT
1500,YBI,YBI0432,VTK,TTGPHTVT
1500,YBI,YBI0037,VTK,TTGPHTVT
1500,YBI,YBI0054,VTK,TTGPHTVT
1500,YBI,YBI0117,VTK,TTGPHTVT
1500,YBI,YBI0375,VTK,TTGPHTVT
1500,YBI,YBI0376,VTK,TTGPHTVT
1500,YBI,YBI0379,VTK,TTGPHTVT
1500,YBI,YBI0388,VTK,TTGPHTVT
1500,YBI,YBI0389,VTK,TTGPHTVT
1500,YBI,YBI0407,VTK,TTGPHTVT
1500,YBI,YBI0408,VTK,TTGPHTVT
1500,YBI,YBI0409,VTK,TTGPHTVT
1500,YBI,YBI0414,VTK,TTGPHTVT
1500,YBI,YBI0415,VTK,TTGPHTVT
1500,YBI,YBI0417,VTK,TTGPHTVT
1500,YBI,YBI0418,VTK,TTGPHTVT
1500,YBI,YBI0419,VTK,TTGPHTVT
1500,YBI,YBI0426,VTK,TTGPHTVT
1500,YBI,YBI0439,VTK,TTGPHTVT
1500,YBI,YBI0458,VTK,TTGPHTVT
1500,YBI,YBI0472,VTK,TTGPHTVT
1500,YBI,YBI0476,VTK,TTGPHTVT
1500,YBI,YBI0406,VTK,TTGPHTVT
1500,YBI,YBI0411,VTK,TTGPHTVT
1500,YBI,YBI0068,VTK,TTGPHTVT
1500,YBI,YBI0094,VTK,TTGPHTVT
1500,YBI,YBI0024,VTK,TTGPHTVT
1500,YBI,YBI0026,VTK,TTGPHTVT
1500,YBI,YBI0259,VTK,TTGPHTVT
1500,YBI,YBI0392,VTK,TTGPHTVT
1500,YBI,YBI0393,VTK,TTGPHTVT
1500,YBI,YBI0396,VTK,TTGPHTVT
1500,YBI,YBI0399,VTK,TTGPHTVT
1500,YBI,YBI0401,VTK,TTGPHTVT
1500,YBI,YBI0378,VTK,TTGPHTVT
1500,LCI,LCI0195,PNM,TTGPHTVT
1500,LCI,LCI0237,PNM,TTGPHTVT
1500,LCI,LCI0263,PNM,TTGPHTVT
1500,LCI,LCI0273,PNM,TTGPHTVT
1500,LCI,LCI0277,PNM,TTGPHTVT
1500,LCI,LCI0281,PNM,TTGPHTVT
1500,LCI,LCI0284,PNM,TTGPHTVT
1500,LCI,LCI0287,PNM,TTGPHTVT
1500,LCI,LCI0297,PNM,TTGPHTVT
1500,LCI,LCI0299,PNM,TTGPHTVT
1500,LCI,LCI0301,PNM,TTGPHTVT
1500,LCI,LCI0314,PNM,TTGPHTVT
1500,LCI,LCI0327,PNM,TTGPHTVT
1500,LCI,LCI0328,PNM,TTGPHTVT
1500,LCI,LCI0041,PNM,TTGPHTVT
1500,LCI,LCI0076,PNM,TTGPHTVT
1500,LCI,LCI0095,PNM,TTGPHTVT
1500,LCI,LCI0170,PNM,TTGPHTVT
1500,LCI,LCI0183,PNM,TTGPHTVT
1500,LCI,LCI0188,PNM,TTGPHTVT
1500,LCI,LCI0191,PNM,TTGPHTVT
1500,LCI,LCI0192,PNM,TTGPHTVT
1500,LCI,LCI0197,PNM,TTGPHTVT
1500,LCI,LCI0198,PNM,TTGPHTVT
1500,LCI,LCI0201,PNM,TTGPHTVT
1500,LCI,LCI0202,PNM,TTGPHTVT
1500,LCI,LCI0211,PNM,TTGPHTVT
1500,LCI,LCI0223,PNM,TTGPHTVT
1500,LCI,LCI0224,PNM,TTGPHTVT
1500,LCI,LCI0234,PNM,TTGPHTVT
1500,LCI,LCI0235,PNM,TTGPHTVT
1500,LCI,LCI0238,PNM,TTGPHTVT
1500,LCI,LCI0246,PNM,TTGPHTVT
1500,LCI,LCI0247,PNM,TTGPHTVT
1500,LCI,LCI0248,PNM,TTGPHTVT
1500,LCI,LCI0253,PNM,TTGPHTVT
1500,LCI,LCI0254,PNM,TTGPHTVT
1500,LCI,LCI0023,PNM,TTGPHTVT
1500,LCI,LCI0103,PNM,TTGPHTVT
1500,LCI,LCI0129,PNM,TTGPHTVT
1500,LCI,LCI0135,PNM,TTGPHTVT
1500,LCI,LCI0157,PNM,TTGPHTVT
1500,LCI,LCI0158,PNM,TTGPHTVT
1500,LCI,LCI0166,PNM,TTGPHTVT
1500,LCI,LCI0149,PNM,TTGPHTVT
1500,LCI,LCI0142,PNM,TTGPHTVT
1500,LCI,LCI0148,PNM,TTGPHTVT
1500,LCI,LCI0174,PNM,TTGPHTVT
1500,LCI,LCI0212,PNM,TTGPHTVT
1500,LCI,LCI0154,PNM,TTGPHTVT
1500,LCI,LCI0151,PNM,TTGPHTVT
1500,LCI,LCI0214,PNM,TTGPHTVT
1500,LCI,LCI0144,PNM,TTGPHTVT
1500,LCI,LCI0164,PNM,TTGPHTVT
1500,LCI,LCI0194,PNM,TTGPHTVT
1500,LCI,LCI0232,PNM,TTGPHTVT
1500,LCI,LCI0239,PNM,TTGPHTVT
